,id,text,label
18539,24097,"Martha Stewart, who used her image of domestic perfection to build a multimillion-dollar company, was found guilty by a Manhattan jury yesterday of lying about the reasons she sold shares of a biotechnology company more than two years ago.",10
18953,24595,The American campaign against terrorism is opening a new front in a region that military officials fear could become the next base for Al Qaeda -- the largely ungoverned swath of territory stretching from the Horn of Africa to the Western Sahara's Atlantic coast.,14
28151,23698,"Saddam Hussein warned his Iraqi supporters to be wary of joining forces with foreign Arab fighters entering Iraq to battle American troops, according to a document found with the former Iraqi leader when he was captured, Bush administration officials said Tuesday.",14
5442,7125,"Before throwing his first pitch for the Yankees last night, Orlando Hernandez stood behind the mound for several seconds and stared around the outfield at Yankee Stadium. These were moments to remember for Hernandez, the realization of a lifelong goal and the culmination of a harrowing journey that began six months ago with a risky escape from Cuba and ended last night on baseball's grandest stage.",20
12540,16408,"The dim haze from a distant epoch that astronomers have dubbed the cosmic dark ages, a time so ancient that stars and galaxies had not yet begun to shine, has been seen for the first time by earthly telescopes, members of a multinational team said on Friday.",15
21192,27071,"Jean G. Miele's heart attack happened on a sidewalk in Midtown Manhattan last May. He was walking back to work along Third Avenue with two colleagues after a several-hundred-dollar sushi lunch. There was the distant rumble of heartburn, the ominous tingle of perspiration. Then Mr. Miele, an architect, collapsed onto a concrete planter in a cold sweat.",0
10677,14039,Israelis and Palestinians backed haltingly away from confrontation today as armed clashes subsided and a parade of diplomatic visitors urged both sides to rein in violence.,17
3590,4914,"As they mourned the victims of Thursday's terrorist bombing in Jerusalem, Israelis suffered a new blow today with the news that 11 naval commandos on a raid into Lebanon were ambushed and killed and a 12th was missing and presumed dead.",17
10685,14049,"Despite an international effort to defuse the tension, violence continued yesterday between Palestinians and Israeli soldiers.",17
17695,23025,"John A. Muhammad, accused of being the mastermind of the Washington-area sniper shootings, fired his lawyers on Monday and took control of his own defense, telling the jury in a rambling but at times forceful opening argument that ''I had nothing to do with these crimes.''",10
9338,12036,Day and night negotiations with gunmen who seized an Afghan jet on a domestic flight and eventually ended up in this suburban London airport succeeded today in gaining the freedom of eight passengers and providing supplies for the 150 still trapped on board.,17
28309,25624,"WASHINGTON, Oct. 7 - A federal judge held a reporter for The New York Times in contempt of court on Thursday for refusing to name her sources to prosecutors investigating the disclosure of the identity of a covert C.I.A. agent.",18
5496,7182,"With a mixture of pride and puzzlement, Alan Greenspan, the Federal Reserve chairman, declared the economy to be in extraordinarily good shape today and signaled to investors that he saw no immediate need to strike against inflation by raising interest rates.",0
199,320,"On the final weekend before the caucuses, Iowans got an eyeful of political activity. Senator Phil Gramm looked for help from Charlton Heston. Patrick J. Buchanan emphasized his anti-abortion credentials. Senator Bob Dole worked to maintain hislead over Steve Forbes. But the Republicans did not have the stage to themselves: President Clinton dropped by.",18
29698,12629,"One day a successful play might appear about Leo Frank, who was killed by a lynch mob after his death sentence had been commuted to life for a murder he insisted he did not commit. An incident that helped revive the Ku Klux Klan and was instrumental in the founding of the Anti Defamation League of B'nai B'rith must have some dramatic value.",19
18048,23490,"There are no planes behind the mammoth locked doors of Hangar 17 at Kennedy International Airport. Instead, it hides history.",19
4284,5786,"Gov. George E. Pataki announced today that the state had reached a landmark agreement to buy nearly 15,000 acres of Adirondack wilderness that the Whitney family had planned to develop, while also protecting a tract twice that size for 10 years.",6
821,1266,"The race to fill the United States Senate seat being vacated by Bill Bradley narrowed to two contenders last night, as Dick Zimmer, a three-term Congressman from Delaware Township, handily defeated two opponents to win the Republican nomination.",18
7979,10198,"A middle-level analyst in the Central Intelligence Agency raised doubts about whether military planners were zeroing in on the right building shortly before American bombs struck the Chinese Embassy in Belgrade on the night of May 7, Government officials said today.",14
29804,13850,"The precise geographical middle of America is hundreds of miles to the south and west of here. The media capitals of the country are on the far-off Atlantic and Pacific Coasts. But as far as marketing presidential candidacies is concerned, this is the nation's epicenter.",18
18462,24017,"After the suicide bombing on Sunday, the flesh and the bones were collected from the bus and the street, and delivered here to Israel's lone forensic center. As always, Dr. Jehuda Hiss, the director, carried out his grim duty of piecing together the broken bodies and tending to the raw emotions of the living.",17
9389,12096,"Senator John McCain often says he wants to imitate his hero Ronald Reagan and broaden his party's appeal. But it is one of those odd twists of politics that he is trying to do this by running against the controlled, high-gloss techniques that Mr. Reagan as much as anyone brought to presidential campaigns.",18
8947,11491,INTERNATIONAL A3-20,19
24321,30569,"HO CHI MINH CITY, Vietnam - Nearly four decades ago, South Vietnamese leaders mapped out their battle plans inside the presidential palace here. When they lost the war, the palace became the base for the Ho Chi Minh City People's Committee, which worked to impose tight Communist control.",17
12516,16383,INTERNATIONAL A3-8,18
21143,27021,"KEGALLA, Sri Lanka - The teacher held up an electric cake mixer and told the class of wide-eyed women before her to clean it properly. If it smells, ""Mama,"" as the aspiring maids were instructed to call their female employers, ""will be angry and she will hammer and beat you.""",17
22106,28008,"HOUSTON, Oct. 9 - It was a game so long it started at lunchtime and finished at dinner. It featured a future Hall of Fame starting pitcher, Roger Clemens, pitching in the 18th inning and vowing to stay on the mound as long as necessary because he was the last pitcher available for the Houston Astros. The Atlanta Braves sent hitters to the plate 75 times, the Astros 65.",20
7581,9619,"It took a five-day road trip through America by a stalwart of the Chinese Communist Party, Prime Minister Zhu Rongji, and the anger of a lot of American capitalists to force President Clinton into hastily restarting trade talks with China.",16
6608,8486,"EXONERATION, IN PART -- Kenneth W. Starr said he had no evidence of impeachable wrongdoing by President Clinton on the Whitewater land deal, F.B.I. files or the White House travel office. Page A25.",18
19034,24689,"With only weeks to go until an Iraqi government takes over, American officials have failed to disarm the tens of thousands of fighters in private militias deployed almost exclusively along ethnic and religious lines.",14
20057,25872,"Perhaps it is an effort to counter those dense ideas they are force-fed in high school and college with something light and refreshingly mindless. What, for instance, could be less taxing after poring over the philosophy of Michel Foucault than a bowl of Lucky Charms?",5
3331,4608,"Gov. William F. Weld of Massachusetts plans to resign on Monday so he can devote full attention to his embattled nomination for the post of Ambassador to Mexico, two of his closest advisers said tonight.",20
846,1291,"Health insurance legislation, hailed six weeks ago by Senator Bob Dole as proof that Congress could overcome election-year stress to help ordinary Americans, foundered today on sharp disputes among Republicans and between Republicans and Democrats.",2
10875,14281,"The disputed presidential election in Florida moved into the federal courts today, when Gov. George W. Bush's campaign filed suit to block the manual recount of ballots sought by Vice President Al Gore. The campaign cited the ''potential for mischief'' and said the process was inherently less fair and more subjective than counting by machine.",18
3408,4689,"The corner of a five-story apartment building in Brooklyn collapsed early yesterday, raining tons of debris into the street and sending firefighters and police officers racing through the halls to warn scores of sleeping residents to get out.",20
17071,22160,The government is pressing a broad assault on the flourishing tax shelter business with an array of high-profile summonses and civil suits aimed at stopping cheats who are getting away without paying many billions of dollars in taxes.,18
4293,5798,"Carol Connell had heard about Sing and Snore Ernie, Beanie Babies and all the other hot holiday toys. Yet she was at a loss for what to buy her nephew, Joe Longhini, who is 4 and has cerebral palsy.",1
21740,27637,"LAGOS, Nigeria - It was a typical husband-wife argument. She wanted to visit her parents. He wanted her to stay home.",17
27654,20661,"Universities are rushing toward a wireless future, installing networks that let students and the faculty surf the Internet from laptop computers in the classroom, in the library or by those ponds that always seem to show up on the cover of the campus brochure.",5
17897,23248,"Last November, during questioning, a homicide detective gave Lee Malvo a chance to show that his heart was not entirely cold.",10
24610,30878,"The transition from high school to college can be tricky for any teenager, but for the increasing number of young people who arrive on campus with diagnoses of serious mental disorders — and for their parents — the passage can be particularly fraught.",2
19243,24951,"It took no more than a week for James P. Wynne, a veteran F.B.I. investigator, to confirm the harmless truth that only now, more than two years later, he is ready to talk about. The small foreign man he helped arrest for videotaping outside an office building in Queens on Oct. 25, 2001, was no terrorist.",14
29090,4978,"Will Elton John be the only media figure not to profit from the death of Diana, Princess of Wales? With ''Candle in the Wind 1997,'' the song he sang at the funeral seen around the world, he is about to have an international hit, and he's trying hard to do all the right things.",2
29919,15124,"Former President Bill Clinton's brother-in-law Tony Rodham helped obtain a presidential pardon for a Tennessee couple last March over the objections of the Justice Department, Mr. Rodham and lawyers involved in the pardon said today.",18
15854,20426,"A federal panel today rejected a plea by United Airlines, the world's second-biggest carrier, for $1.8 billion in loan guarantees. Union officials said that executives told them tonight that the airline hoped to avoid an immediate bankruptcy filing, but analysts said the decision all but ensured that United would have to seek court protection from its creditors.",9
24048,30229,Correction Appended,2
22316,28224,"A bear with a prominent grease spot on his little beige nose spends his days wedged behind the bumper guard of an ironworker's pickup in the Gowanus section of Brooklyn. A fuzzy rabbit and a clown, garroted by a bungee cord, slump from the front of a Dodge van in Park Slope. Stewie, the evil baby from ""Family Guy,"" scowls from the grille of a Pepperidge Farm delivery truck in Brooklyn Heights, mold occasionally sprouting from his forehead.",20
9808,12700,"Mayor Rudolph W. Giuliani told a cheering, supportive crowd of more than 1,000 Republicans here tonight that while he was still ''absorbing'' the news of his prostate cancer, he hoped to continue his run for the Senate and to ''give you the kind of candidate you deserve.''",18
4779,6328,"Ever since Kenneth W. Starr, the Whitewater independent counsel, expanded his investigation from the Arkansas land deal into reports of a liaison between President Clinton and a former White House intern, he has been the target of an effective barrage of negative characterizations from Mr. Clinton's defenders. But Mr. Starr's own miscalculations in his handling of the matter have helped erode his public approval rating -- 11 percent in a recent poll -- raising questions about the fairness of his investigation to the point that even members of his own staff are questioning the wisdom of some of his recent moves and wondering, in some instances, whether the inquiry is in danger of losing what little public confidence remains.",18
23239,29288,"New York City will offer housing subsidies of up to $14,600 to entice new math, science and special education teachers to work in the city's most challenging schools, in one of the most aggressive housing incentive programs in the nation to address a chronic shortage of qualified educators in these specialties.",5
12316,16071,"As the drive to overhaul the nation's campaign finance system moves to the front of the House agenda, the struggle over money in politics has turned into an unlikely tug of war for the support of a pivotal bloc of blacks, Hispanics and liberals.",18
8527,10891,"Thousands of people in New York and New Jersey continued to feel the aftereffects of Tropical Storm Floyd yesterday. The flood waters are receding, but many people are still homeless, or are trying to get by without electricity or telephone service. And in a region that is still drying out, the water supply has become a concern. Up to two million people in New Jersey have been advised to boil tap water, and many employees of corporations were asked to take the day off because of low water pressure.",20
1456,2036,"Despite widespread publicity as 24 states and the Federal Government rushed to pass tough ''three strikes and you're out'' laws in the last three years, the statutes have rarely been used and they have had little effect on crime rates, according to two new studies and interviews with prison officials.",10
15142,19520,"James Moeser, the chancellor of the University of North Carolina here, began his discussion by saying he hoped there would be disagreement in the room.",5
4380,5894,"Prime Minister Benjamin Netanyahu handily cleared his first Parliamentary challenge since his Government was shaken by the resignation of his Foreign Minister, winning approval for the 1998 budget.",17
12723,16607,"Last August, top executives from Microsoft, Barnesandnoble.com and several book publishers assembled at a Midtown Manhattan hotel for a news conference to usher in the coming age of the electronic book.",20
24542,30807,Correction Appended,10
24338,30586,"BEAUMONT, Calif., Oct. 26 - Four firefighters were killed on Thursday and one was seriously injured when an arson fire ripped through a hilly patch of Southern California, destroying thousands of acres and forcing hundreds of residents to evacuate their homes.",10
11953,15627,"Doing something nice for California has never been a priority here in the Columbia River Basin, where high-voltage power lines lope across irrigated fields of alfalfa, potatoes and wheat.",7
23905,30060,"For millions of passengers, airline employees and security workers, it was a day of getting through, getting by and hoping for the best. Long security lines, missed flights, delayed departures, harried workers and annoyed people of every stripe were common in airports across the country as tightened security rules rattled the nation's air system amid new details on a reported terror plot to bring down planes between Britain and the United States. BY KIRK JOHNSON, PAGE A9",9
3507,4796,"Stung by charges of a conflict of interest and commercialism, top executives of the American Medical Association have decided that the association should abandon plans to endorse health care products. The executives will recommend that an exclusive endorsement deal with one such manufacturer be sharply scaled back.",2
10653,14014,"When Gov. Gray Davis's political advisers want to take Californians' temperatures on the presidential race in voter focus groups, they ask a question that might sound goofy: if Al Gore and George W. Bush were cars, what would they be?",18
19290,25001,"Victor L. Davolt has an obscurity problem. Regis University, where he is the admissions director, is not exactly what he would call a ''bumper sticker college,'' not ''by any stretch of the imagination.''",5
29973,15725,A proposal to make the three most popular and expensive allergy drugs available without a prescription won strong support yesterday from a government medical advisory panel.,2
4926,6490,"With a welter of documents and a tone of angry combat, President Clinton's lawyer today demanded the dismissal of Paula Corbin Jones's sexual misconduct suit against the President on the grounds that it amounts to ''little more than a web of deceit and distortions.''",18
11238,14732,"Next week, a dozen men will gather in a room in Vienna and make a decision that could cushion the fall of the American economy -- or pull the rug out from under it.",7
31032,30981,,17
4513,6035,"As he faces the deepest political crisis of his career, President Clinton is portrayed by staff members and friends as increasingly a picture of isolation.",18
6474,8326,"A 61-year-old woman smiles reassuringly into the camera and tells viewers that Kenneth H. MacKay, the Democrat running for Florida governor, is an all-around great guy.",18
29673,12372,"Acknowledging for the first time that sport utility vehicles pose special dangers to other motorists in crashes, automakers say that they are modifying the designs of these vehicles to make them less hazardous.",9
21939,27841,"NEVE DEKALIM, Gaza Strip, Sept. 12 - Throughout the abandoned Israeli settlements of Gaza, Monday was a carnival of celebration, political grandstanding and widespread scavenging for a Palestinian population whose occupiers vanished overnight, as the Israeli Army pulled its last soldier out of Gaza at 6:50 a.m.",17
8079,10329,"Four decades after his father, Nikita S. Khrushchev, provocatively vowed from the Kremlin, ''We will bury you,'' Sergei N. Khrushchev awaits American citizenship, happily prepared to pledge allegiance to the United States as its newest patriot.",8
16387,21176,"Palestinians here say that the zebras succumbed to tear gas and that the giraffe died when he collapsed in terror during a burst of gunfire. The lion, they say, died of old age.",17
16004,20736,"Accepting its most important commercial-speech case in years, the Supreme Court agreed to review a decision holding Nike, the sportswear company, potentially liable for damages for any false or misleading statements it makes in defense of its overseas business practices.",13
6238,8058,"From the eastern reaches of New Orleans to Pensacola, Fla., Hurricane Georges pounded the Gulf Coast today with destructive winds and even more destructive rains, then slowly lost much of its punch as it drifted along the coast.",20
29718,12899,,16
6122,7922,"The report to Congress by Kenneth W. Starr, the Whitewater independent counsel, contains testimony by Monica S. Lewinsky asserting that President Clinton had telephone conversations with three members of Congress and a former adviser during sexual encounters between herself and the President.",18
23269,29319,"WASHINGTON, April 23 - With a deadline looming in just three weeks, Medicare drug plans are expecting a surge of new enrollment that threatens to overwhelm already busy phone lines and leave beneficiaries struggling to figure out how to sign up for the new plan.",2
19261,24969,Intelligence officials who have long feared terrorism at next month's Olympic Games say delays in completing the security apparatus and athletic facilities have left too little time to fully test systems meant to detect or respond to an attack.,17
2087,2999,"Following are excerpts from the overview section of the report by the Advisory Council on Social Security, released today:",11
21683,27579,"RIYADH, Saudi Arabia, Aug. 1 - King Fahd bin Abdel Aziz al-Saud, Saudi Arabia's long-ailing monarch who oversaw one of the country's greatest periods of growth while underwriting the spread of fiercely conservative Islam abroad, died Monday morning in the Saudi capital, ending a 23-year reign.",17
22447,28361,"LOS ANGELES, Dec. 3 - The number of American children without health care coverage has been slowly but steadily declining over the past several years even as health care costs continue to rise and fewer employers provide insurance, creating a breach that states have stepped in to fill with new programs and fresh money.",2
20576,26418,"Most of the 136,000 members of Iraqi security forces trained by the United States are not ready for the most challenging missions, two top Pentagon officials said. Page A8.",17
10269,13444,"It is just a Kansas school board election, a primary election at that. But no one in Kansas or anywhere else is taking this race for granted.",5
18617,24185,"The Rev. Karen Dammann, a United Methodist minister, went on trial in a church here on Wednesday for openly declaring that she is in a lesbian relationship.",1
13472,17441,An expert in fire protection who is helping lead a federally financed inquiry into the collapse of the World Trade Center towers said yesterday that inadequate or faulty fireproofing that had gone unrepaired for years may have played a role in the failure of the two 110-story buildings.,14
18074,23520,This is another season of frustration for Secretary of State Colin L. Powell.,18
11297,14796,"One of George W. Bush's selling points during the primary campaign last year was inclusiveness. In two campaigns for governor, he and his backers argued, he had done better among blacks and other minorities than most other Republicans, and he would do so in the presidential race.",18
18879,24499,"Even as the prospect of high-skilled American jobs moving to low-wage countries like India ignites hot political debate, some entrepreneurs are finding that India's vaunted high-technology work force is not always as effective as advertised.",13
16131,20873,"A weekend search of the icy waters and small islands off City Island in the Bronx turned up no trace of four teenage boys who vanished Friday night after apparently leaving a party and shoving off into Long Island Sound in a fiberglass rowboat. Officials said that if they had gone into the water, there was little hope that they had survived.",20
3492,4780,"After more than 80 hours of intense negotiations, teamsters' union officials and the United Parcel Service said early this morning that they had reached a tentative agreement to end the 15-day strike by 185,000 workers that largely crippled the world's largest package delivery company.",18
1609,2334,"The Yankees' wait for a World Series opponent was prolonged again last night, this time by the man who has been the best pitcher in baseball over the past five seasons.",20
15159,19537,"Russia's defense minister, Sergei B. Ivanov, said today that 114 of 147 passengers on a military helicopter that crashed in a Chechnya minefield on Monday were killed, as the incident placed political pressure on President Vladimir V. Putin, who has faced steady criticism over the decline of the Russian armed forces.",17
410,681,"After hours of arcane parliamentary stratagems interspersed with raw political attacks, Senator Bob Dole, the majority leader, today blocked a Democratic effort to vote on raising the minimum wage.",4
24402,30651,Correction Appended,18
15272,19693,"Cockpit doors are stronger, but not all cargo is screened for bombs. The directors of the Federal Bureau of Investigation and the Central Intelligence Agency now jointly brief the president on terrorist threats, but there are still critical gaps in intelligence gathering and analysis. The Super Bowl has become a superfortress, but the local cineplex remains a soft target. The government issues a rolling rainbow of threat alerts, but Congress and the White House are still battling over the creation of an agency to coordinate security.",14
25609,5020,"The chairman of the Senate committee investigating campaign-finance abuses abruptly changed course today, announcing that the panel would move its focus away from illegal activities to how political races are paid for.",18
8514,10872,"There is a small blood donation center in a brick strip mall just a mile from the church where a gunman killed seven people at a Wednesday night prayer service. In the two days since, more than 450 people have come to give blood, some driving from towns an hour away. When told there is a five-hour backup, they wait outside, sitting on folding chairs as the sun goes down, sharing cold pizza and theories about why a man opens fire in a sanctuary full of children.",10
40,98,"Because of production delays caused by the weather, some home delivery subscribers will not find The Times Magazine today in the package of Sunday sections delivered in advance. Those subscribers will receive the magazine tomorrow.",20
7240,9238,"A teamsters local in New Jersey that had long been in the grip of the Genovese organized crime family has been released from a 13-year Federal trusteeship. The Government said Teamsters Local 560 had broken the racketeers' hold, elected independent new leaders and replaced its culture of corruption with a nascent democracy.",9
19323,25035,It began with a joke.,1
5229,6872,"President Clinton has struck an extraordinary bargain, agreeing to nominate a prominent conservative selected by a Republican senator to an important Federal appeals court post, in exchange for the confirmation of one of his nominees to the same court, Senate and Administration officials said today.",18
30982,29525,,17
30326,19763,"The farmer bent to pluck at the dry grass. ''Tell them that we don't have anything to eat, we have no money to buy food, we have nothing,'' he said today, holding out a few dried stalks in his hand. ''We do not know what to do. We don't even have winter clothes.''",20
10624,13983,"On the opening day of the baseball playoffs, the Yankees looked very much like a team still playing in the closing weeks of the regular season.",20
13065,16976,"In at least two meetings in recent days with his National Security Council, President Bush has begun discussing how the United States and its coalition partners could help Afghans quickly form a new government.",14
3847,5255,CLEVELAND -- 6,20
27336,18548,"Struggling to stanch losses, Lucent Technologies, the nation's largest manufacturer of telephone equipment, and Ericsson of Sweden, the leading maker of wireless network equipment, both announced substantial job cuts yesterday.",4
5211,6852,"The Justice Department's top prosecutor for campaign-finance abuses privately told Republican Senators last week that he had urged Attorney General Janet Reno to seek an independent prosecutor to investigate President Clinton and Vice President Al Gore, but was rebuffed by Ms. Reno and other advisers, law enforcement officials said yesterday.",18
13150,17067,"The Yanks' Mike Mussina faces the Diamondbacks' Curt Schilling in the World Series opener at Phoenix. SportsFriday, Page S1.",20
27150,16163,"A proud Goran Ivanisevic landed in Australia after a numbing 24-hour flight from Croatia in January, touching down only to bottom out.",20
942,1412,"A loud, messy floor fight over abortion erupted tonight at the Texas Republican Convention, and when it was over Bob Dole's supporters had only narrowly prevailed in preserving Senator Kay Bailey Hutchison's seat as a delegate to the party's national convention in August.",1
5564,7257,"On the final night of the 1998 session, the State Legislature passed a measure requiring that the names of H.I.V.-positive people be reported to the state and mandating that government health workers ask infected people to name their sexual partners so they can be notified that they are at risk.",1
10205,13371,"President Clinton has told friends that his favorite choices for Vice President Al Gore's running mate are former Senator George J. Mitchell and Senator Bob Graham, both of whom he once considered picking.",18
19487,25222,"President Bush on Tuesday nominated Representative Porter J. Goss, the longtime chairman of the House Intelligence Committee, to head the Central Intelligence Agency at a moment of heated debate about both the agency's shortcomings and how to execute the broadest overhaul of American intelligence operations in more than half a century.",18
23652,29788,"BAGHDAD, Iraq, July 1 - A powerful suicide car bomb ripped through a bustling street market in a Shiite slum here on Saturday, killing at least 62 people and wounding nearly 120 in the deadliest insurgent assault since the new Shiite-led government was installed in May, police officials and witnesses said.",17
5503,7189,"In the most significant legal decision yet on the growing use of school vouchers, the Wisconsin Supreme Court ruled yesterday that the City of Milwaukee could spend taxpayer money to send pupils to parochial or other religious schools.",5
22214,28116,"Fernando Ferrer has failed to galvanize fellow Democrats behind his bid to unseat Mayor Michael R. Bloomberg on Nov. 8, and is trailing among liberals, blacks, women and most other demographic groups, according to the latest New York Times Poll.",20
18615,24183,"The longest clinical trial ever conducted in osteoporosis has found that Fosamax, the drug most commonly used to improve bone density and prevent fractures, enabled postmenopausal women to maintain or increase their bone density through 10 years of treatment, with no apparent ill effects.",2
24355,30603,"BAYONNE, N.J. - Senator Robert Menendez is not directly involved in building the new waterfront development that will soon rise here in the shadow of the Statue of Liberty. But his influence can be seen throughout it.",18
29979,15807,,0
7260,9259,"Call it Monica Inc. From the New York base of this sprawling global concern, sales are still being tallied for its complete line of pay-for-angst products.",18
30602,22815,"The five major candidates vying to replace Gov. Gray Davis met tonight for the first and probably last time, engaging in a spirited, substantive -- and sometimes sarcastic and personal -- debate over topics including the state's dismal budget mess and the wisdom of the Oct. 7 recall itself.",20
12446,16292,President Bush was urged by 61 senators to permit the use of federal dollars for embryonic stem cell research.,2
8966,11510,"Again and again across the decades, the United States marines have stormed ashore here on Yellow Beach in a full rain of firepower and won the vital mock battleground that has been made of the eastern third of this small, lush island.",19
28934,3162,"At the Xerox Corporation's research center here is a remarkable model, a miniature structure covered with a wired web of sensors that look like small baby-bottle nipples. Working together, sensors like these may someday enable buildings or highway overpasses to adjust instantly so that they dance in harmony with an earthquake, rather than crumble under its tectonic force.",15
8677,11127,"Gov. George W. Bush of Texas routinely reaches out to minorities on the campaign trail in an effort to show swing and independent voters that he is near enough to the center to warrant their allegiance. Mr. Bush, the Republican front-runner, acknowledged that he wanted that message to be heard not only by minority members but also by other voters simply taking the measure of what kind of Republican he is.",18
6549,8408,"After their Election Day losses and growing public fatigue over the inquiry against President Clinton, House Republicans are still feuding about how the impeachment proceedings should play out.",18
16140,20883,"A panel commissioned by the New York City Police Department concluded yesterday that there was no misconduct in the 1989 investigation of the Central Park jogger case, and said that five Harlem men whose convictions were thrown out by a judge last month had ''most likely'' participated in the beating and rape of the jogger.",10
12661,16541,"In a day of intense violence, a Palestinian man and his two small children were killed in their house in the Gaza Strip. Palestinian and Israeli officials blamed each other for the deaths. A 14-year-old Palestinian boy in the Gaza Strip and two men in the West Bank were killed by Israeli soldiers.",17
8018,10264,"In the first public indication of a policy difference between Hillary Rodham Clinton and her husband, the First Lady joined New York labor and political leaders yesterday at a White House meeting to argue against proposed Medicare cuts that could hurt New York hospitals.",2
26002,9686,"On the opening day of the NATO summit meeting, the alliance agreed today to impose an oil embargo on Serbia and to enforce it by searching ships in the Adriatic Sea suspected of carrying fuel for forces fighting in Kosovo.",14
27138,16141,"Though the Bush administration has agreed to reopen talks with North Korea, it has set demands far broader than those pressed by President Bill Clinton, raising the prospect of protracted negotiations while Pyongyang continues to sell missiles around the world.",14
30317,19640,"Millions of low-skilled workers have turned to federal disability pay as a refuge from layoffs in recent years, doubling the benefit's cost and, with little notice, making it by far the government's biggest income-support program.",11
26961,14686,The atmosphere is infamous here. For decades it has been a danger to the millions inhaling it. But now something new is in the air.,17
30770,24573,"American soldiers battled insurgents led by a rebel Shiite cleric on Friday, killing scores of Iraqis, as the cleric delivered a defiant, derisive sermon that dismissed President Bush's expressions of regret for the abuse of Iraqi prisoners.",14
25801,7518,"On the eve of a Senate committee's crucial confirmation vote, President Clinton's choice to be the next secretary of the Air Force still faced an attack on his truthfulness and integrity today. That attack has imperiled the secretary-designate's prospects for confirmation to a job whose nominees generally breeze to Senate approval.",18
17581,22868,"When Iraqi children return to school this Saturday, they will no longer see Saddam Hussein's portrait in the classroom or start the day chanting of his heroic struggle against the snakehead of the devil that is America. But Mr. Hussein has still not quite been expelled.",17
26297,11301,"The United Health Group said yesterday that it was returning decision-making power over patient care to physicians, breaking with a longstanding element of managed care that has infuriated many doctors and frustrated their patients.",2
15560,20023,"Leaders of the manhunt for the sniper in the Washington area had to discredit a crucial witness to the latest killing on Monday night, saying the witness proved to be fabricating a tale.",10
22252,28154,"WASHINGTON, Nov. 1 - Facing deep Democratic skepticism over the choice of Judge Samuel A. Alito Jr. for the Supreme Court, the Bush administration turned quickly on Tuesday to moderate Democrats who could be crucial to the confirmation as the two sides braced for a polarizing fight over Judge Alito's legal views.",18
1632,2395,"With doctors struggling to cope with the sweeping changes brought about by managed care, associations representing most of the nation's podiatrists announced yesterday that they were forming the first nationwide labor union for doctors.",2
30282,19269,,7
3053,4264,"When European leaders gather for a meeting in Amsterdam on Monday, they will almost certainly portray themselves as solidly united in the last mile of a historic project: the introduction of the euro, the celebrated single European currency envisioned as a big step toward a fully united Europe.",17
13779,17850,The General Accounting Office said today that it would sue the White House to try to force Vice President Dick Cheney to release documents detailing contacts between corporate executives and the administration's energy task force.,18
10185,13350,"When Gov. George W. Bush is asked what he is looking for in a running mate, he talks about things like preparedness to be president and compatibility. But he never mentions one factor that several advisers say is hovering over the entire process: abortion.",1
29872,14532,"In his first cabinet appointment, President-elect George W. Bush today named retired Gen. Colin L. Powell to be his secretary of state and called for a foreign policy addressing global opportunities, challenges and dangers ''in a spirit of national unity and bipartisanship.''",18
4119,5604,"An agreement for the economic rescue of South Korea unraveled Monday and negotiations began again, as Seoul resisted taking the severe steps, such as closing insolvent banks, that were advocated by the International Monetary Fund.",17
20177,25995,"KIEV, Ukraine, Dec. 2 - President Vladimir V. Putin waded deep into Ukraine's electoral crisis on Thursday, dismissing the challenger's demand for a repeat of the disputed presidential runoff election and criticizing European efforts to mediate.",17
1706,2500,"The trains pulled into the Mineola station this evening with clockwork regularity, pausing for a few moments before moving on with the sigh of released brakes. It was fitting, in more ways than one, that Carolyn McCarthy was there on the platform, waiting.",18
25119,2012,"Saddam Hussein is withdrawing most but not all of his forces from the Kurdish enclaves in northern Iraq that he invaded over the weekend, and is leaving behind a group of spies and secret agents to reassert his power in the region, American officials said today.",14
4160,5648,"The problems of the neediest New Yorkers are often compounded by mental illness, which can mean a lonely, constrained life in a hospital or shelter, or on the streets. But with help from The New York Times Neediest Cases Fund, more of these people are finding their balance, as well as jobs, apartments and second chances.",2
9100,11717,The Times Square New Year's Eve celebration will be a 24-hour multimedia event focusing on selected countries as they enter the new millennium. Performances will take place both on a main stage and throughout the square. Here are times of the performances and a sampling of countries featured in each time zone.,20
25748,6794,"In its long and dignified history, the United States Senate has witnessed fistfights, beatings with canes, bilious insults and even rifle duels among its usually well-mannered members. But in recent times, there has not been a spat quite as public or vitriolic as the one now embroiling the two Democrats from New Jersey, Frank R. Lautenberg and Robert G. Torricelli.",18
25409,3185,"Declaring that Mayor Rudolph W. Giuliani could be easily defeated by a determined and focused opponent, former Mayor David N. Dinkins said yesterday that he was considering ending his political retirement and challenging Mr. Giuliani in this year's election.",20
3718,5082,"Technology is changing the worlds of politics, business, and entertainment. A special issue of The Magazine asks, what is it doing to us?",15
15565,20028,"While victims of sexually abusive priests expressed despair and outrage yesterday at the Vatican's refusal to endorse the American bishops' zero tolerance policy, many bishops, priests and even some laypeople privately breathed a sigh of relief.",10
16807,21759,"Four suspects apparently linked to Al Qaeda have been arrested on suspicion of having advance knowledge of the three lethal bombings here last week, the Saudi interior minister said today, and three of the suicide bombers have been identified as members of a cell uncovered just days before the attacks.",17
